OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,GlobalID,prop_use_code,ShapeSTArea,ShapeSTLength
42111,36331.1611,N,201917160,199600,2019/11/05 08:00:00+00,{6FCAD67D-BE8F-4C82-A47B-35453EBF2F71},11,6248.28321328358,349.973062167308
42112,06051.9001,Y,201917222,75000,2019/10/26 08:00:00+00,{70535711-6AFC-4AC6-9727-8E0583CABECE},83,6819617.55950963,10446.6672402068
42113,06092.9013,Y,201917222,75000,2019/10/26 08:00:00+00,{7856B4B0-6AAB-48D3-A6E5-6718F160B9D4},83,6856922.39379813,10805.6435006127
42114,36312.5105,N,201917246,157000,2019/11/07 08:00:00+00,{82A6F1CF-DD61-4AD1-AAB4-B27421422AB8},11,10094.7914489288,410.934979384075
42115,35244.2501,N,201917211,311000,2019/11/12 08:00:00+00,{83789C55-59B9-4E81-8B16-C17297C29D2F},11,5240.10155785752,291.375931858834
42116,06043.9003,Y,201917222,75000,2019/10/26 08:00:00+00,{8567075D-E7AD-4D91-B5B2-C5220432E189},83,6997321.55975111,10582.5103791683
42117,25124.3806,N,201917224,275000,2019/11/11 08:00:00+00,{8A3FCE81-1C86-4165-BB90-D18320652B1B},11,5999.98072315518,340.000075938434
42118,29353.4403,Y,201917230,69990,2019/11/05 08:00:00+00,{9099783D-0F86-4CEF-8F7C-DEDAFDCA9407},91,11532.9870654815,420.256960465815
42119,28021.0146,N,201917219,300000,2019/11/04 08:00:00+00,{9239C488-DF37-4E12-B8D4-FB5A1AD93C56},11,14716.8910929923,492.08354392603
42120,36321.0914,N,201917134,72000,2019/11/06 08:00:00+00,{97921A94-7B44-45BD-A5F0-38CF7BB59E48},11,6236.48271327004,349.431690086903
42121,45153.5105,N,201917164,249100,2019/10/25 08:00:00+00,{988BC063-F2DF-4FA1-A3EE-E70D89290426},11,4357.51665601002,274.300423857102
42122,39062.9057,N,201917147,192000,2019/11/07 08:00:00+00,{99BF78F6-D06E-401E-BD01-3A4349AFB754},88,881927.757318575,3989.12380407601
42123,34124.9072,N,201917258,599900,2019/11/07 08:00:00+00,{9A6FEEB9-D4B9-4617-A79E-E7D39BB56847},11,437932.00261783,3317.24874884943
42124,45333.0604,N,201917138,336000,2019/10/29 08:00:00+00,{9AE095AA-214F-480F-B25F-8AF04D2D26E2},11,23670.7912962238,673.545940324224
42125,26133.0607,N,201917148,358000,2019/10/29 08:00:00+00,{A1B6B65A-7811-4B75-B4AF-2688E346BEBA},11,14149.4382978307,472.564633810669
